close,epoch,high,low,open
1076.44,1768549020.0,1077.65,1075.8,1075.8
1076.31,1768549020.0,1077.65,1075.8,1075.8
1075.78,1768549020.0,1077.65,1075.78,1075.8
1075.84,1768549020.0,1077.65,1075.78,1075.8
1075.6,1768549080.0,1075.9,1073.92,1075.14
1075.63,1768549080.0,1075.9,1073.92,1075.14
1075.63,1768549080.0,1075.9,1073.92,1075.14
1075.99,1768549080.0,1076.52,1073.92,1075.14
1076.04,1768549080.0,1076.52,1073.92,1075.14
1075.73,1768549140.0,1076.52,1075.1,1076.29
1075.19,1768549140.0,1076.52,1075.1,1076.29
1075.07,1768549140.0,1076.52,1075.07,1076.29
1075.44,1768549140.0,1076.52,1074.86,1076.29
1075.61,1768549200.0,1075.61,1075.61,1075.61
1075.44,1768549140.0,1076.52,1074.86,1076.29
1075.04,1768549200.0,1075.61,1075.03,1075.61
1072.65,1768549200.0,1075.61,1072.0,1075.61
1072.82,1768549200.0,1075.61,1072.0,1075.61
1073.34,1768549200.0,1075.61,1072.0,1075.61
1073.21,1768549260.0,1073.21,1072.8,1073.08
1073.7,1768549260.0,1073.7,1072.74,1073.08
1074.16,1768549260.0,1074.48,1072.74,1073.08
1074.05,1768549260.0,1074.48,1072.74,1073.08
1074.0,1768549260.0,1074.48,1072.74,1073.08
1074.58,1768549320.0,1074.58,1074.19,1074.19
1074.91,1768549320.0,1075.21,1074.19,1074.19
1074.36,1768549320.0,1076.59,1074.19,1074.19
1074.96,1768549320.0,1076.59,1074.19,1074.19
1074.96,1768549320.0,1076.59,1074.19,1074.19
1074.86,1768549380.0,1075.37,1074.86,1075.21
1075.19,1768549380.0,1075.37,1073.95,1075.21
1074.98,1768549380.0,1075.94,1073.95,1075.21
1074.98,1768549380.0,1075.94,1073.95,1075.21
1074.95,1768549440.0,1075.01,1074.95,1075.01
1074.98,1768549380.0,1075.94,1073.95,1075.21
1075.21,1768549440.0,1075.21,1074.95,1075.01
1075.07,1768549440.0,1075.56,1074.95,1075.01
1076.18,1768549440.0,1076.27,1074.46,1075.01
1076.87,1768549440.0,1077.16,1074.46,1075.01
1076.84,1768549500.0,1077.08,1076.84,1076.92
1076.9,1768549500.0,1077.08,1076.73,1076.92
1076.9,1768549500.0,1077.08,1076.73,1076.92
1076.71,1768549500.0,1077.7,1076.62,1076.92
1076.56,1768549500.0,1077.7,1075.55,1076.92
1076.77,1768549560.0,1076.96,1076.67,1076.67
1076.48,1768549560.0,1076.96,1076.47,1076.67
1076.48,1768549560.0,1076.96,1076.47,1076.67
1076.04,1768549560.0,1076.96,1075.79,1076.67
1075.81,1768549560.0,1076.96,1075.7,1076.67
1076.19,1768549620.0,1076.25,1075.72,1075.95
1076.31,1768549620.0,1076.44,1075.72,1075.95
1076.31,1768549620.0,1076.44,1075.72,1075.95
1075.4,1768549620.0,1076.44,1074.56,1075.95
1074.75,1768549620.0,1076.44,1074.26,1075.95
1073.56,1768549680.0,1074.43,1073.56,1074.06
1073.52,1768549680.0,1074.43,1073.29,1074.06
1073.52,1768549680.0,1074.43,1073.29,1074.06
1074.29,1768549680.0,1074.43,1073.2,1074.06
1073.69,1768549680.0,1074.59,1073.2,1074.06
1073.84,1768549740.0,1073.84,1073.84,1073.84
1073.85,1768549740.0,1074.47,1073.41,1073.84
1073.67,1768549740.0,1074.47,1073.41,1073.84
1073.67,1768549740.0,1074.47,1073.41,1073.84
1073.77,1768549740.0,1074.47,1073.34,1073.84
1073.44,1768549800.0,1073.67,1073.33,1073.67
1074.32,1768549800.0,1074.32,1073.33,1073.67
1073.97,1768549800.0,1074.32,1073.33,1073.67
1073.97,1768549800.0,1074.32,1073.33,1073.67
1075.05,1768549800.0,1075.31,1073.33,1073.67
1075.7,1768549860.0,1076.35,1075.7,1076.01
1075.3,1768549860.0,1076.35,1075.3,1076.01
1075.3,1768549860.0,1076.35,1075.3,1076.01
1075.08,1768549860.0,1076.35,1075.08,1076.01
1075.08,1768549860.0,1076.35,1074.68,1076.01
1075.25,1768549920.0,1076.01,1075.01,1075.33
1075.12,1768549920.0,1076.01,1074.99,1075.33
1075.12,1768549920.0,1076.01,1074.99,1075.33
1075.17,1768549920.0,1076.01,1074.99,1075.33
1075.31,1768549920.0,1076.01,1074.85,1075.33
1075.99,1768549980.0,1075.99,1074.49,1074.84
1076.09,1768549980.0,1076.17,1074.49,1074.84
1075.97,1768549980.0,1076.17,1074.49,1074.84
1075.98,1768549980.0,1076.17,1074.49,1074.84
1076.12,1768549980.0,1076.47,1074.49,1074.84
1077.58,1768550040.0,1078.11,1077.4,1077.62
1077.5,1768550040.0,1078.11,1077.4,1077.62
1077.61,1768550040.0,1078.11,1077.4,1077.62
1077.62,1768550040.0,1078.11,1077.4,1077.62
1077.44,1768550040.0,1078.11,1077.18,1077.62
1078.91,1768550100.0,1079.56,1077.8,1078.02
1078.94,1768550100.0,1079.56,1077.8,1078.02
1078.69,1768550100.0,1079.56,1077.8,1078.02
1078.89,1768550100.0,1079.56,1077.8,1078.02
1078.25,1768550100.0,1079.56,1077.8,1078.02
1077.61,1768550160.0,1078.87,1076.85,1078.6
1078.01,1768550160.0,1078.87,1076.85,1078.6
1078.27,1768550160.0,1078.87,1076.85,1078.6
1078.2,1768550160.0,1078.87,1076.85,1078.6
1078.36,1768550160.0,1078.87,1076.85,1078.6
1077.45,1768550220.0,1078.87,1076.9,1078.52
1077.61,1768550220.0,1078.87,1076.9,1078.52
1077.61,1768550220.0,1078.87,1076.9,1078.52
1077.72,1768550220.0,1078.87,1076.9,1078.52
1077.87,1768550220.0,1078.87,1076.9,1078.52
1075.41,1768550280.0,1077.56,1075.41,1077.51
1075.46,1768550280.0,1077.56,1075.41,1077.51
1075.99,1768550280.0,1077.56,1075.41,1077.51
1039.51,1768535340.0,1042.14,1039.47,1042.14
1038.18,1768535400.0,1039.4,1037.36,1039.33
1037.89,1768535460.0,1038.81,1037.32,1038.42
1038.52,1768535520.0,1039.07,1037.48,1037.73
1038.36,1768535580.0,1038.51,1036.39,1038.36
1041.93,1768535640.0,1041.93,1037.83,1038.18
1041.38,1768535700.0,1043.07,1040.81,1042.16
1042.63,1768535760.0,1042.87,1040.95,1041.53
1042.02,1768535820.0,1043.09,1041.52,1042.84
1040.65,1768535880.0,1042.6,1040.29,1041.95
1041.22,1768535940.0,1041.65,1040.29,1040.29
1041.24,1768536000.0,1042.11,1040.78,1041.06
1040.27,1768536060.0,1041.48,1039.69,1041.48
1041.13,1768536120.0,1041.13,1039.55,1040.06
1039.64,1768536180.0,1042.37,1039.64,1041.26
1038.51,1768536240.0,1039.67,1037.89,1039.67
1040.3,1768536300.0,1040.91,1038.08,1038.12
1040.01,1768536360.0,1040.6,1039.6,1040.6
1039.2,1768536420.0,1039.99,1038.29,1039.99
1040.07,1768536480.0,1040.07,1038.19,1039.54
1039.59,1768536540.0,1040.32,1039.07,1040.09
1038.6,1768536600.0,1039.37,1037.89,1039.37
1038.01,1768536660.0,1038.73,1036.72,1038.73
1035.94,1768536720.0,1037.98,1035.69,1037.98
1034.12,1768536780.0,1036.18,1034.09,1035.94
1034.15,1768536840.0,1034.6,1033.1,1034.15
1033.37,1768536900.0,1033.85,1032.82,1033.62
1033.98,1768536960.0,1033.98,1032.29,1033.29
1031.27,1768537020.0,1034.21,1031.27,1034.21
1033.61,1768537080.0,1034.1,1030.87,1031.13
1033.88,1768537140.0,1035.04,1033.17,1033.72
1035.24,1768537200.0,1035.82,1033.84,1033.96
1036.81,1768537260.0,1037.28,1035.37,1035.69
1036.6,1768537320.0,1038.2,1036.57,1037.0
1037.04,1768537380.0,1037.42,1036.23,1036.7
1034.64,1768537440.0,1036.95,1034.1,1036.95
1036.43,1768537500.0,1037.02,1034.29,1034.58
1036.9,1768537560.0,1038.01,1035.83,1036.46
1038.21,1768537620.0,1038.56,1036.47,1036.69
1037.2,1768537680.0,1039.14,1036.55,1038.01
1035.99,1768537740.0,1038.57,1035.99,1037.14
1036.29,1768537800.0,1036.96,1035.67,1036.08
1036.7,1768537860.0,1037.52,1035.92,1036.22
1038.1,1768537920.0,1038.72,1036.91,1037.08
1038.94,1768537980.0,1039.23,1037.82,1038.05
1038.71,1768538040.0,1039.15,1038.2,1038.72
1040.96,1768538100.0,1041.07,1038.7,1038.84
1039.79,1768538160.0,1041.35,1039.76,1040.88
1039.29,1768538220.0,1040.47,1039.11,1039.96
1042.34,1768538280.0,1042.34,1039.31,1039.42
1043.89,1768538340.0,1044.55,1042.03,1042.03
1044.36,1768538400.0,1045.22,1042.75,1043.77
1043.11,1768538460.0,1045.32,1043.08,1044.41
1043.52,1768538520.0,1044.35,1042.9,1043.13
1043.19,1768538580.0,1044.58,1043.02,1043.77
1044.91,1768538640.0,1045.89,1042.99,1043.08
1046.65,1768538700.0,1047.23,1044.78,1044.78
1047.31,1768538760.0,1047.31,1045.74,1046.4
1046.9,1768538820.0,1047.88,1046.64,1046.74
1046.34,1768538880.0,1047.13,1045.52,1046.85
1046.98,1768538940.0,1047.09,1045.91,1046.56
1045.99,1768539000.0,1047.48,1045.88,1046.87
1043.85,1768539060.0,1045.86,1043.79,1045.78
1046.08,1768539120.0,1047.14,1043.89,1043.9
1046.16,1768539180.0,1046.61,1044.95,1046.37
1049.27,1768539240.0,1049.27,1046.44,1046.63
1050.71,1768539300.0,1051.08,1049.58,1049.58
1050.95,1768539360.0,1052.27,1050.44,1050.98
1053.35,1768539420.0,1054.09,1049.82,1050.73
1052.4,1768539480.0,1055.28,1051.66,1053.55
1054.84,1768539540.0,1055.12,1052.46,1052.46
1053.77,1768539600.0,1055.82,1053.54,1054.62
1053.26,1768539660.0,1054.33,1052.76,1053.73
1052.98,1768539720.0,1053.55,1051.9,1052.93
1051.57,1768539780.0,1053.43,1051.57,1052.96
1052.77,1768539840.0,1053.09,1051.26,1051.42
1052.81,1768539900.0,1054.04,1052.11,1053.02
1055.11,1768539960.0,1055.17,1052.1,1052.84
1055.86,1768540020.0,1056.52,1054.12,1055.25
1055.85,1768540080.0,1057.4,1055.05,1055.9
1055.11,1768540140.0,1056.06,1054.68,1055.74
1055.43,1768540200.0,1056.14,1054.6,1055.04
1055.23,1768540260.0,1057.16,1055.2,1055.58
1056.22,1768540320.0,1056.52,1054.88,1055.26
1057.77,1768540380.0,1058.73,1056.06,1056.56
1053.9,1768540440.0,1058.37,1053.58,1058.04
1054.92,1768540500.0,1055.05,1053.59,1054.07
1055.84,1768540560.0,1056.2,1054.82,1055.1
1056.31,1768540620.0,1057.86,1055.75,1055.76
1056.89,1768540680.0,1057.64,1055.17,1056.03
1057.81,1768540740.0,1057.81,1056.61,1056.76
1055.84,1768540800.0,1058.19,1055.36,1057.82
1057.81,1768540860.0,1058.2,1056.07,1056.09
1054.78,1768540920.0,1058.05,1054.78,1057.81
1055.85,1768540980.0,1055.85,1053.67,1055.17
1056.81,1768541040.0,1056.95,1054.81,1055.68
1055.98,1768541100.0,1056.87,1055.58,1056.51
1055.89,1768541160.0,1056.8,1055.06,1055.8
1057.5,1768541220.0,1057.8,1056.02,1056.02
1055.46,1768541280.0,1057.16,1054.94,1057.16
1056.13,1768541340.0,1056.81,1054.42,1055.25
1058.09,1768541400.0,1058.86,1055.33,1055.78
1058.46,1768541460.0,1059.34,1058.08,1058.45
1060.35,1768541520.0,1060.35,1058.03,1058.16
1061.01,1768541580.0,1061.79,1060.42,1060.42
1059.97,1768541640.0,1061.21,1059.75,1060.95
1059.79,1768541700.0,1060.13,1058.15,1060.13
1058.46,1768541760.0,1061.6,1058.15,1060.21
1057.64,1768541820.0,1058.57,1057.18,1058.2
1057.77,1768541880.0,1058.67,1057.32,1057.79
1057.51,1768541940.0,1059.41,1057.45,1057.59
1058.45,1768542000.0,1058.52,1056.91,1057.47
1058.14,1768542060.0,1058.48,1056.65,1058.48
1057.49,1768542120.0,1058.71,1056.86,1058.23
1058.06,1768542180.0,1058.67,1057.19,1057.61
1058.66,1768542240.0,1059.7,1058.02,1058.09
1058.24,1768542300.0,1059.53,1057.52,1058.92
1058.11,1768542360.0,1058.96,1057.42,1057.98
1059.18,1768542420.0,1059.84,1057.56,1057.96
1059.56,1768542480.0,1060.59,1059.06,1059.2
1058.78,1768542540.0,1060.76,1058.77,1059.78
1058.32,1768542600.0,1058.93,1056.99,1058.93
1057.14,1768542660.0,1058.89,1057.13,1057.83
1055.51,1768542720.0,1057.69,1055.5,1057.38
1054.92,1768542780.0,1055.83,1053.78,1055.74
1055.34,1768542840.0,1055.72,1053.81,1054.94
1056.93,1768542900.0,1057.65,1055.47,1055.47
1057.98,1768542960.0,1057.98,1056.25,1057.12
1058.66,1768543020.0,1059.54,1057.45,1057.82
1058.58,1768543080.0,1060.13,1058.35,1059.09
1060.52,1768543140.0,1061.28,1058.11,1058.68
1059.74,1768543200.0,1060.7,1059.51,1060.62
1058.67,1768543260.0,1060.32,1058.67,1059.86
1057.97,1768543320.0,1058.76,1057.07,1058.27
1056.17,1768543380.0,1058.07,1056.17,1057.91
1056.45,1768543440.0,1058.29,1055.94,1056.53
1057.64,1768543500.0,1057.75,1056.1,1056.42
1055.71,1768543560.0,1058.05,1055.36,1057.64
1055.25,1768543620.0,1056.28,1055.25,1055.62
1054.13,1768543680.0,1055.25,1053.81,1055.11
1056.28,1768543740.0,1056.28,1054.07,1054.07
1056.86,1768543800.0,1057.55,1056.17,1056.54
1055.76,1768543860.0,1057.24,1054.47,1057.03
1056.19,1768543920.0,1056.48,1055.28,1055.67
1057.04,1768543980.0,1057.07,1055.71,1056.04
1056.11,1768544040.0,1058.04,1055.96,1057.47
1056.53,1768544100.0,1056.63,1054.86,1056.01
1058.08,1768544160.0,1058.14,1055.3,1056.7
1056.59,1768544220.0,1058.37,1056.59,1057.89
1056.03,1768544280.0,1058.19,1055.93,1056.74
1053.16,1768544340.0,1057.02,1053.16,1056.52
1052.61,1768544400.0,1053.28,1051.99,1052.87
1052.13,1768544460.0,1052.78,1051.34,1052.35
1051.23,1768544520.0,1052.64,1050.28,1052.56
1051.47,1768544580.0,1051.99,1050.3,1051.36
1051.07,1768544640.0,1051.43,1049.67,1051.41
1050.71,1768544700.0,1052.07,1049.71,1051.09
1051.2,1768544760.0,1051.39,1050.57,1050.96
1051.74,1768544820.0,1051.9,1050.05,1051.3
1051.2,1768544880.0,1052.14,1050.62,1051.91
1052.46,1768544940.0,1052.59,1051.13,1051.23
1054.23,1768545000.0,1054.23,1052.04,1052.24
1056.87,1768545060.0,1056.87,1053.72,1054.32
1059.48,1768545120.0,1060.56,1057.08,1057.18
1060.25,1768545180.0,1060.94,1059.2,1059.2
1061.5,1768545240.0,1061.5,1059.59,1060.33
1060.24,1768545300.0,1062.01,1059.81,1061.16
1059.38,1768545360.0,1060.61,1058.88,1060.31
1060.86,1768545420.0,1060.86,1059.14,1059.45
1062.22,1768545480.0,1062.32,1060.03,1060.31
1062.04,1768545540.0,1062.78,1061.48,1061.98
1061.58,1768545600.0,1062.71,1060.75,1062.14
1061.25,1768545660.0,1062.95,1060.81,1061.36
1063.36,1768545720.0,1064.06,1061.53,1061.53
1064.94,1768545780.0,1065.42,1063.22,1063.34
1065.44,1768545840.0,1067.21,1065.1,1065.2
1066.06,1768545900.0,1066.82,1065.23,1065.81
1067.73,1768545960.0,1067.73,1065.64,1065.65
1066.82,1768546020.0,1068.41,1066.82,1067.92
1065.59,1768546080.0,1067.52,1065.05,1066.71
1063.46,1768546140.0,1065.88,1063.0,1065.32
1062.35,1768546200.0,1063.61,1062.27,1063.32
1065.13,1768546260.0,1065.38,1062.12,1062.53
1063.92,1768546320.0,1065.51,1063.27,1065.42
1065.37,1768546380.0,1065.56,1064.11,1064.11
1065.83,1768546440.0,1067.07,1065.04,1065.09
1067.35,1768546500.0,1068.0,1065.76,1065.76
1070.56,1768546560.0,1070.56,1067.25,1067.61
1073.37,1768546620.0,1073.91,1070.59,1070.59
1072.94,1768546680.0,1074.05,1072.72,1073.46
1071.97,1768546740.0,1072.95,1071.62,1072.84
1070.71,1768546800.0,1072.02,1069.95,1071.85
1070.87,1768546860.0,1071.17,1069.87,1070.66
1072.6,1768546920.0,1072.72,1071.0,1071.07
1074.16,1768546980.0,1074.16,1072.19,1072.6
1073.42,1768547040.0,1074.15,1070.3,1074.02
1072.57,1768547100.0,1073.72,1072.5,1073.32
1071.41,1768547160.0,1073.94,1071.41,1072.94
1070.6,1768547220.0,1073.0,1070.6,1071.48
1072.54,1768547280.0,1072.72,1070.35,1070.86
1071.39,1768547340.0,1072.61,1071.39,1072.61
1070.98,1768547400.0,1071.27,1070.0,1071.27
1069.81,1768547460.0,1071.46,1069.43,1070.97
1071.2,1768547520.0,1071.2,1069.63,1070.15
1069.34,1768547580.0,1071.17,1069.05,1071.17
1067.57,1768547640.0,1069.89,1067.45,1069.18
1067.84,1768547700.0,1068.46,1066.7,1067.42
1067.01,1768547760.0,1068.15,1066.55,1068.07
1068.36,1768547820.0,1068.47,1066.03,1067.13
1068.43,1768547880.0,1069.42,1067.43,1068.6
1070.28,1768547940.0,1070.7,1068.41,1068.41
1072.79,1768548000.0,1073.32,1070.21,1070.21
1072.0,1768548060.0,1073.61,1072.0,1072.67
1073.78,1768548120.0,1073.78,1071.53,1072.02
1072.76,1768548180.0,1074.48,1072.36,1073.72
1073.58,1768548240.0,1073.91,1071.98,1072.54
1072.87,1768548300.0,1073.51,1072.38,1073.41
1070.58,1768548360.0,1072.91,1069.92,1072.49
1071.52,1768548420.0,1072.03,1070.49,1070.65
1072.0,1768548480.0,1072.0,1070.22,1071.24
1070.72,1768548540.0,1071.98,1070.36,1071.98
1072.2,1768548600.0,1072.7,1070.62,1070.67
1073.79,1768548660.0,1074.51,1072.23,1072.51
1074.97,1768548720.0,1075.12,1072.94,1073.73
1074.88,1768548780.0,1075.93,1074.5,1075.03
1074.32,1768548840.0,1075.31,1073.03,1074.79
1074.27,1768548900.0,1075.59,1073.85,1074.17
1075.8,1768548960.0,1075.8,1074.24,1074.24
1074.98,1768549020.0,1077.65,1074.98,1075.8
1076.11,1768549080.0,1076.52,1073.92,1075.14
1075.44,1768549140.0,1076.52,1074.86,1076.29
1073.41,1768549200.0,1075.61,1072.0,1075.61
1073.96,1768549260.0,1074.48,1072.74,1073.08
1074.96,1768549320.0,1076.59,1074.19,1074.19
1074.98,1768549380.0,1075.94,1073.95,1075.21
1076.87,1768549440.0,1077.16,1074.46,1075.01
1076.57,1768549500.0,1077.7,1075.55,1076.92
1075.92,1768549560.0,1076.96,1075.61,1076.67
1073.9,1768549620.0,1076.44,1073.9,1075.95
1073.69,1768549680.0,1074.59,1073.2,1074.06
1073.7,1768549740.0,1074.47,1072.64,1073.84
1076.04,1768549800.0,1076.04,1073.33,1073.67
1075.18,1768549860.0,1076.35,1074.68,1076.01
1074.78,1768549920.0,1076.01,1074.75,1075.33
1077.44,1768549980.0,1077.46,1074.49,1074.84
1078.13,1768550040.0,1078.21,1077.18,1077.62
1078.8,1768550100.0,1079.56,1077.8,1078.02
1078.32,1768550160.0,1078.87,1076.85,1078.6
1077.47,1768550220.0,1078.87,1076.9,1078.52
1075.86,1768550280.0,1077.56,1075.41,1077.51
1075.57,1768550280.0,1077.56,1075.41,1077.51
1075.35,1768550340.0,1075.81,1075.35,1075.81
1075.57,1768550280.0,1077.56,1075.41,1077.51
1075.76,1768550340.0,1075.81,1075.35,1075.81
1075.7,1768550340.0,1077.11,1074.91,1075.81
1075.85,1768550340.0,1077.11,1074.91,1075.81
1075.46,1768550340.0,1077.11,1074.91,1075.81
1075.11,1768550400.0,1075.41,1074.79,1074.79
1075.13,1768550400.0,1075.41,1074.7,1074.79
1075.57,1768550400.0,1076.54,1074.37,1074.79
1075.03,1768550400.0,1076.54,1074.37,1074.79
1075.14,1768550400.0,1076.54,1074.37,1074.79
1075.02,1768550340.0,1077.11,1074.71,1075.81
1075.21,1768550400.0,1076.54,1074.37,1074.79
1075.42,1768550460.0,1075.52,1075.37,1075.37
1075.78,1768550460.0,1075.81,1075.37,1075.37
1075.52,1768550460.0,1075.96,1075.33,1075.37
1076.19,1768550460.0,1076.8,1075.33,1075.37
1076.34,1768550460.0,1076.8,1075.33,1075.37
1076.49,1768550460.0,1076.8,1075.33,1075.37
1076.57,1768550520.0,1076.57,1076.4,1076.4
1075.69,1768550520.0,1076.57,1075.58,1076.4
1075.45,1768550520.0,1076.57,1075.45,1076.4
1075.57,1768550520.0,1076.57,1075.25,1076.4
1076.15,1768550520.0,1076.81,1075.25,1076.4
1076.41,1768550580.0,1076.53,1076.41,1076.53
1076.15,1768550520.0,1076.81,1075.25,1076.4
1076.41,1768550580.0,1076.53,1076.41,1076.53
1076.13,1768550580.0,1076.53,1076.13,1076.53
1075.88,1768550580.0,1076.56,1075.88,1076.53
1076.73,1768550580.0,1076.73,1075.88,1076.53
1077.5,1768550580.0,1077.5,1075.88,1076.53
1078.39,1768550640.0,1078.86,1078.39,1078.54
1078.05,1768550640.0,1078.86,1078.05,1078.54
1078.05,1768550640.0,1078.86,1078.05,1078.54
1077.68,1768550640.0,1078.86,1077.44,1078.54
1077.63,1768550640.0,1078.86,1077.44,1078.54
1077.25,1768550640.0,1078.86,1077.25,1078.54
1076.54,1768550700.0,1077.89,1076.54,1077.51
1076.54,1768550700.0,1077.89,1076.54,1077.51
1076.54,1768550700.0,1077.89,1076.54,1077.51
1076.01,1768550700.0,1077.89,1075.83,1077.51
1076.02,1768550700.0,1077.89,1075.83,1077.51
1076.05,1768550700.0,1077.89,1075.83,1077.51
1073.68,1768550760.0,1075.53,1073.42,1075.53
1073.68,1768550760.0,1075.53,1073.42,1075.53
1073.68,1768550760.0,1075.53,1073.42,1075.53
1073.43,1768550760.0,1075.53,1073.15,1075.53
1073.07,1768550760.0,1075.53,1072.95,1075.53
1073.07,1768550760.0,1075.53,1072.95,1075.53
1074.15,1768550820.0,1074.16,1073.36,1074.16
1074.15,1768550820.0,1074.16,1073.36,1074.16
1074.15,1768550820.0,1074.16,1073.36,1074.16
1075.07,1768550820.0,1075.07,1073.36,1074.16
1074.61,1768550820.0,1075.07,1073.36,1074.16
1074.93,1768550820.0,1075.07,1073.36,1074.16
1075.65,1768550880.0,1075.95,1075.07,1075.71
1075.51,1768550880.0,1075.95,1075.07,1075.71
1075.61,1768550880.0,1075.95,1075.07,1075.71
1075.85,1768550880.0,1076.18,1075.07,1075.71
1075.99,1768550880.0,1076.18,1075.07,1075.71
1075.88,1768550880.0,1076.18,1075.07,1075.71
1074.26,1768550940.0,1074.84,1074.07,1074.77
1074.26,1768550940.0,1074.84,1074.07,1074.77
1074.21,1768550940.0,1074.84,1074.07,1074.77
1074.05,1768550940.0,1074.84,1073.88,1074.77
1074.84,1768550940.0,1074.84,1073.88,1074.77
1074.84,1768550940.0,1074.84,1073.88,1074.77
1074.83,1768551000.0,1075.76,1074.65,1074.68
1074.83,1768551000.0,1075.76,1074.65,1074.68
1074.94,1768551000.0,1075.76,1074.65,1074.68
1074.7,1768551000.0,1075.76,1074.53,1074.68
1075.41,1768551000.0,1075.76,1074.14,1074.68
1075.41,1768551000.0,1075.76,1074.14,1074.68
1074.89,1768551060.0,1076.37,1074.83,1075.45
1074.89,1768551060.0,1076.37,1074.83,1075.45
1074.86,1768551060.0,1076.37,1074.83,1075.45
1074.43,1768551060.0,1076.37,1074.43,1075.45
1073.74,1768551060.0,1076.37,1073.74,1075.45
1073.74,1768551060.0,1076.37,1073.74,1075.45
1073.88,1768551120.0,1074.13,1073.88,1074.13
1071.09,1768551120.0,1074.13,1071.09,1074.13
1071.09,1768551120.0,1074.13,1071.09,1074.13
1071.21,1768551120.0,1074.13,1071.09,1074.13
1071.68,1768551120.0,1074.13,1071.09,1074.13
1070.94,1768551120.0,1074.13,1070.4,1074.13
1070.95,1768551180.0,1071.02,1070.9,1071.02
1070.3,1768551180.0,1071.02,1070.29,1071.02
1070.92,1768551180.0,1071.85,1070.29,1071.02
1070.92,1768551180.0,1071.85,1070.29,1071.02
1070.57,1768551180.0,1071.85,1070.29,1071.02
1070.71,1768551180.0,1071.85,1070.23,1071.02
1069.99,1768551240.0,1071.0,1069.99,1070.7
1069.94,1768551240.0,1071.0,1069.5,1070.7
1070.16,1768551240.0,1071.0,1069.1,1070.7
1070.16,1768551240.0,1071.0,1069.1,1070.7
1070.13,1768551240.0,1071.0,1069.1,1070.7
1069.7,1768551240.0,1071.0,1069.1,1070.7
1070.94,1768551300.0,1070.94,1069.41,1069.75
1071.19,1768551300.0,1071.19,1069.41,1069.75
1069.96,1768551300.0,1071.41,1069.41,1069.75
1069.96,1768551300.0,1071.41,1069.41,1069.75
1070.13,1768551300.0,1071.41,1069.41,1069.75
1069.88,1768551300.0,1071.41,1069.41,1069.75
1068.89,1768551360.0,1070.16,1068.83,1070.01
1069.43,1768551360.0,1070.16,1068.83,1070.01
1069.73,1768551360.0,1070.75,1068.83,1070.01
1069.73,1768551360.0,1070.75,1068.83,1070.01
1069.8,1768551360.0,1070.75,1068.83,1070.01
1069.91,1768551360.0,1070.75,1068.83,1070.01
1070.95,1768551420.0,1070.97,1069.64,1070.04
1071.51,1768551420.0,1071.51,1069.64,1070.04
1071.43,1768551420.0,1071.63,1069.64,1070.04
1071.43,1768551420.0,1071.63,1069.64,1070.04
1071.75,1768551420.0,1071.75,1069.64,1070.04
1072.35,1768551420.0,1072.35,1069.64,1070.04
1072.61,1768551480.0,1072.61,1072.52,1072.52
1072.19,1768551480.0,1072.67,1071.66,1072.52
1039.59,1768536540.0,1040.32,1039.07,1040.09
1038.6,1768536600.0,1039.37,1037.89,1039.37
1038.01,1768536660.0,1038.73,1036.72,1038.73
1035.94,1768536720.0,1037.98,1035.69,1037.98
1034.12,1768536780.0,1036.18,1034.09,1035.94
1034.15,1768536840.0,1034.6,1033.1,1034.15
1033.37,1768536900.0,1033.85,1032.82,1033.62
1033.98,1768536960.0,1033.98,1032.29,1033.29
1031.27,1768537020.0,1034.21,1031.27,1034.21
1033.61,1768537080.0,1034.1,1030.87,1031.13
1033.88,1768537140.0,1035.04,1033.17,1033.72
1035.24,1768537200.0,1035.82,1033.84,1033.96
1036.81,1768537260.0,1037.28,1035.37,1035.69
1036.6,1768537320.0,1038.2,1036.57,1037.0
1037.04,1768537380.0,1037.42,1036.23,1036.7
1034.64,1768537440.0,1036.95,1034.1,1036.95
